order_id,customer_id,product_id,quantity,order_date,discount,payment_method
6537,1213,2072,2,2024-11-10,0.1,Credit Card
6538,1359,2016,2,2023-07-12,0.0,Credit Card
6539,1150,2026,4,2024-11-29,0.2,Credit Card
6540,1191,2046,1,2023-09-28,0.0,Credit Card
6541,1450,2001,4,2023-04-24,0.2,Cod
6542,1039,2062,4,2024-06-06,0.05,Credit Card
6543,1241,2061,3,2023-02-24,0.1,Credit Card
6544,1137,2099,5,2023-03-06,0.1,Credit Card
6545,1344,2018,2,2024-11-14,0.1,Credit Card
6546,1179,2016,1,2023-09-29,0.05,Credit Card
6547,1496,2068,5,2024-05-16,0.1,Credit Card
6548,1199,2038,5,2024-10-23,0.0,Credit Card
6549,1202,2081,1,2023-12-28,0.2,Credit Card
6550,1060,2116,5,2023-05-26,0.05,Credit Card
6551,1191,2117,3,2023-07-28,0.1,Cash
6552,1004,2070,5,2023-10-13,0.0,Credit Card
6553,1377,2080,3,2023-01-10,0.0,Credit Card
6554,1236,2038,2,2023-07-05,0.05,Credit Card
6555,1180,2035,2,2024-07-27,0.05,Credit Card
6556,1310,2039,4,2024-08-19,0.1,Credit Card
6557,1036,2044,3,2024-04-08,0.2,Credit Card
6558,1055,2003,2,2023-05-14,0.1,Cash
6559,1442,2101,5,2023-06-20,0.1,Cod
6560,1236,2024,1,2023-08-01,0.05,Credit Card
6561,1357,2068,1,2024-06-13,0.1,Cash
6562,1348,2029,3,2024-05-16,0.1,Credit Card
6563,1196,2075,4,2024-07-25,0.2,Cod
6564,1072,2067,5,2024-08-22,0.0,Cod
6565,1058,2087,3,2023-01-27,0.0,Credit Card
6566,1239,2028,1,2023-03-09,0.2,Cash
6567,1001,2072,3,2024-02-12,0.1,Credit Card
6568,1448,2067,5,2024-07-05,0.1,Credit Card
6569,1359,2050,2,2023-04-19,0.2,Credit Card
6570,1187,2023,5,2023-03-15,0.2,Credit Card
6571,1306,2013,2,2024-07-31,0.05,Cod
6572,1029,2068,2,2024-11-10,0.0,Credit Card
6573,1266,2017,2,2023-09-19,0.05,Cod
6574,1475,2041,3,2024-01-03,0.1,Cash
6575,1107,2056,1,2023-08-25,0.2,Credit Card
6576,1331,2082,3,2024-12-27,0.1,Credit Card
6577,1422,2011,1,2024-01-01,0.0,Credit Card
6578,1089,2081,5,2023-10-13,0.05,Credit Card
6579,1204,2016,4,2024-01-13,0.1,Credit Card
6580,1378,2029,5,2024-10-22,0.1,Credit Card
6581,1455,2087,3,2024-01-11,0.05,Cod
6582,1446,2074,3,2024-09-10,0.0,Cod
6583,1447,2098,1,2024-10-14,0.1,Cod
6584,1444,2022,3,2023-03-17,0.0,Cod
6585,1380,2080,2,2023-01-09,0.2,Credit Card
6586,1437,2000,3,2023-07-15,0.05,Credit Card
6587,1219,2078,1,2024-09-21,0.05,Cod
6588,1377,2031,1,2023-10-17,0.05,Unknown
6589,1093,2008,2,2023-03-02,0.2,Credit Card
6590,1456,2014,1,2024-01-24,0.05,Credit Card
6591,1102,2027,4,2024-07-16,0.2,Cod
6592,1222,2023,5,2024-07-17,0.05,Cash
6593,1185,2059,3,2024-09-25,0.0,Credit Card
6594,1468,2034,4,2024-11-09,0.0,Cod
6595,1183,2085,3,2023-01-08,0.0,Credit Card
6596,1494,2026,4,2024-01-04,0.0,Credit Card
6597,1161,2082,3,2023-02-14,0.2,Cod
6598,1246,2108,2,2023-12-10,0.1,Credit Card
6599,1030,2075,1,2024-01-10,0.1,Credit Card
6600,1051,2019,1,2024-09-10,0.0,Credit Card
6601,1344,2064,2,2023-01-27,0.1,Credit Card
6602,1075,2084,4,2023-07-12,0.1,Credit Card
6603,1384,2048,5,2023-12-23,0.05,Credit Card
6604,1438,2108,4,2023-03-03,0.2,Credit Card
6605,1277,2000,1,2023-03-03,0.1,Credit Card
6606,1039,2009,5,2024-02-26,0.1,Cash
6607,1100,2046,3,2024-09-24,0.1,Cash
6608,1110,2058,5,2024-07-04,0.0,Credit Card
6609,1384,2095,4,2024-01-15,0.05,Credit Card
6610,1320,2061,2,2023-10-04,0.0,Credit Card
6611,1248,2102,3,2024-08-28,0.1,Cash
6612,1190,2085,4,2024-03-06,0.1,Credit Card
6613,1489,2017,3,2023-04-25,0.2,Credit Card
6614,1181,2111,5,2024-11-18,0.1,Cod
6615,1425,2045,1,2023-05-01,0.05,Credit Card
6616,1404,2031,4,2024-06-08,0.0,Credit Card
6617,1334,2026,2,2024-02-20,0.1,Cash
6618,1208,2091,5,2023-06-12,0.2,Cod
6619,1021,2017,4,2024-11-18,0.0,Cash
6620,1165,2038,2,2023-12-03,0.0,Cash
6621,1098,2048,4,2024-01-14,0.2,Credit Card
6622,1492,2092,5,2023-11-20,0.1,Credit Card
6623,1207,2081,4,2023-06-22,0.2,Credit Card
6624,1007,2043,3,2023-03-05,0.0,Credit Card
6625,1189,2071,5,2023-04-11,0.0,Cod
6626,1174,2053,4,2023-11-18,0.05,Credit Card
6627,1272,2094,1,2023-03-07,0.2,Credit Card
6628,1016,2033,4,2024-07-10,0.2,Credit Card
6629,1089,2070,3,2024-08-21,0.2,Credit Card
6630,1140,2035,2,2024-04-02,0.0,Credit Card
6631,1144,2017,2,2024-08-01,0.1,Credit Card
6632,1165,2037,2,2024-03-28,0.0,Credit Card
6633,1336,2058,1,2023-09-16,0.05,Credit Card
6634,1495,2008,3,2024-12-17,0.0,Credit Card
6635,1077,2072,5,2024-03-01,0.0,Credit Card
6636,1428,2109,2,2023-06-27,0.0,Cash
6637,1261,2071,3,2023-10-07,0.05,Credit Card
6638,1162,2050,4,2023-12-10,0.1,Unknown
6639,1365,2034,1,2023-01-17,0.1,Credit Card
6640,1013,2081,3,2023-10-23,0.1,Cash
6641,1238,2004,3,2023-07-21,0.05,Credit Card
6642,1071,2013,5,2024-11-14,0.2,Credit Card
6643,1444,2091,3,2023-07-13,0.2,Credit Card
6644,1142,2029,5,2023-05-29,0.05,Cash
6645,1309,2003,1,2024-01-10,0.1,Credit Card
6646,1282,2038,1,2023-02-04,0.2,Credit Card
6647,1268,2083,4,2024-01-04,0.1,Credit Card
6648,1240,2063,5,2023-01-29,0.05,Unknown
6649,1414,2024,5,2023-08-09,0.1,Credit Card
6650,1244,2027,2,2023-02-22,0.1,Credit Card
6651,1162,2075,2,2023-12-19,0.05,Cod
6652,1059,2065,4,2024-01-27,0.1,Cod
6653,1005,2106,1,2023-03-17,0.1,Cod
6654,1196,2077,2,2024-05-08,0.0,Cash
6655,1469,2021,3,2024-11-18,0.1,Credit Card
6656,1057,2030,1,2024-06-05,0.1,Credit Card
6657,1304,2022,3,2023-04-27,0.2,Cash
6658,1406,2047,5,2023-10-07,0.1,Cod
6659,1216,2019,1,2024-12-30,0.0,Credit Card
6660,1417,2037,4,2023-06-24,0.1,Cash
6661,1025,2054,5,2023-10-22,0.0,Cash
6662,1302,2067,5,2024-03-26,0.2,Credit Card
6663,1004,2078,3,2024-06-01,0.1,Cash
6664,1473,2087,5,2023-01-21,0.1,Credit Card
6665,1019,2088,2,2023-03-14,0.0,Unknown
6666,1389,2000,1,2023-02-05,0.05,Credit Card
6667,1197,2006,2,2024-05-21,0.0,Unknown
6668,1058,2056,3,2023-08-21,0.05,Cod
6669,1447,2094,3,2024-12-28,0.2,Cod
6670,1241,2011,1,2024-05-11,0.1,Credit Card
6671,1145,2105,5,2023-07-25,0.1,Credit Card
6672,1387,2004,4,2024-03-01,0.1,Cod
6673,1272,2107,3,2023-02-13,0.0,Cash
6674,1248,2049,1,2023-04-01,0.2,Credit Card
6675,1013,2041,4,2024-04-14,0.2,Cod
6676,1461,2101,5,2024-08-27,0.05,Credit Card
6677,1012,2011,3,2024-04-11,0.2,Credit Card
6678,1390,2102,1,2024-03-29,0.2,Credit Card
6679,1383,2017,1,2024-08-17,0.2,Credit Card
6680,1043,2065,1,2023-11-29,0.2,Credit Card
6681,1374,2073,3,2024-05-21,0.05,Credit Card
6682,1398,2078,4,2024-04-14,0.2,Cod
6683,1018,2093,1,2023-01-21,0.1,Cod
6684,1062,2107,5,2023-08-16,0.0,Credit Card
6685,1490,2016,1,2024-01-11,0.1,Credit Card
6686,1238,2067,4,2023-05-10,0.1,Cash
6687,1491,2070,3,2024-11-17,0.2,Cash
6688,1418,2061,1,2024-09-11,0.1,Credit Card
6689,1336,2040,1,2024-02-18,0.2,Cash
6690,1418,2094,5,2023-03-12,0.2,Credit Card
6691,1402,2114,5,2024-02-08,0.0,Cod
6692,1403,2118,1,2024-07-15,0.2,Cash
6693,1099,2102,1,2024-08-29,0.0,Cash
6694,1162,2118,5,2024-02-01,0.2,Credit Card
6695,1415,2033,4,2023-12-03,0.05,Credit Card
6696,1121,2069,2,2024-10-05,0.1,Credit Card
6697,1431,2113,2,2024-05-19,0.0,Credit Card
6698,1043,2101,1,2023-10-03,0.0,Credit Card
6699,1359,2044,5,2023-01-13,0.1,Credit Card
6700,1407,2057,3,2023-01-03,0.0,Cod
6701,1316,2050,3,2023-08-12,0.1,Credit Card
6702,1380,2033,2,2023-06-24,0.05,Credit Card
6703,1144,2043,4,2024-01-20,0.2,Cod
6704,1326,2014,2,2024-08-24,0.1,Credit Card
6705,1362,2077,1,2023-08-29,0.2,Credit Card
6706,1049,2069,4,2024-06-30,0.1,Cash
6707,1064,2049,3,2023-01-14,0.05,Credit Card
6708,1354,2100,5,2023-07-14,0.2,Credit Card
6709,1287,2113,5,2024-02-01,0.1,Cash
6710,1163,2031,1,2024-03-06,0.2,Cod
6711,1140,2066,2,2023-11-02,0.0,Credit Card
6712,1453,2002,1,2023-11-30,0.0,Credit Card
6713,1313,2085,5,2024-12-25,0.1,Credit Card
6714,1127,2085,3,2024-02-14,0.2,Credit Card
6715,1397,2073,5,2023-01-03,0.0,Cash
6716,1420,2050,4,2024-11-21,0.05,Cod
6717,1367,2066,5,2024-07-05,0.2,Unknown
6718,1462,2075,5,2024-03-27,0.1,Credit Card
6719,1238,2092,4,2024-11-06,0.0,Cod
6720,1323,2047,2,2024-05-09,0.0,Cash
6721,1295,2016,5,2024-02-21,0.1,Unknown
6722,1186,2006,1,2024-01-26,0.2,Credit Card
6723,1207,2012,5,2024-01-08,0.05,Cod
6724,1219,2119,1,2024-09-19,0.0,Credit Card
6725,1399,2065,4,2023-02-21,0.2,Credit Card
6726,1189,2003,5,2024-01-11,0.0,Cash
6727,1387,2009,4,2024-01-30,0.1,Credit Card
6728,1428,2102,4,2023-05-22,0.2,Cash
6729,1345,2087,2,2023-03-27,0.2,Unknown
6730,1283,2016,5,2024-04-08,0.1,Credit Card
6731,1351,2051,1,2023-02-15,0.05,Cod
6732,1236,2005,1,2023-08-26,0.0,Cod
6733,1193,2082,5,2023-01-10,0.1,Cash
6734,1286,2068,2,2024-10-25,0.2,Credit Card
6735,1258,2095,2,2024-07-26,0.1,Credit Card
6736,1245,2073,2,2024-06-13,0.2,Credit Card
6737,1135,2008,1,2024-08-20,0.1,Credit Card
6738,1279,2090,4,2024-10-10,0.05,Cod
6739,1270,2076,2,2024-10-01,0.2,Cash
6740,1170,2082,1,2024-09-07,0.1,Credit Card
6741,1158,2020,1,2024-11-28,0.05,Cod
6742,1200,2023,4,2023-06-27,0.05,Cash
6743,1486,2101,5,2023-01-06,0.0,Cod
6744,1044,2003,5,2023-11-03,0.2,Cash
6745,1449,2023,2,2024-07-01,0.0,Cod
6746,1263,2058,2,2023-11-23,0.05,Credit Card
6747,1070,2098,4,2023-12-22,0.0,Credit Card
6748,1363,2002,2,2024-01-30,0.1,Cod
6749,1370,2067,4,2023-10-27,0.1,Credit Card
6750,1102,2100,1,2024-06-09,0.0,Cod
6751,1489,2039,2,2023-10-12,0.05,Credit Card
6752,1124,2047,1,2023-11-26,0.0,Credit Card
6753,1312,2053,3,2023-02-19,0.2,Credit Card
6754,1463,2034,4,2024-09-13,0.1,Unknown
6755,1482,2094,3,2024-12-09,0.05,Credit Card
6756,1285,2055,2,2024-01-13,0.0,Cash
6757,1457,2107,1,2024-08-22,0.2,Credit Card
6758,1229,2088,2,2024-06-21,0.05,Credit Card
6759,1145,2039,3,2023-05-24,0.1,Credit Card
6760,1369,2076,2,2023-03-01,0.1,Credit Card
6761,1196,2067,5,2023-03-16,0.0,Credit Card
6762,1372,2045,3,2023-01-03,0.05,Credit Card
6763,1220,2077,2,2024-07-28,0.05,Cash
6764,1422,2012,1,2024-03-23,0.05,Credit Card
6765,1059,2026,2,2023-10-02,0.2,Credit Card
6766,1097,2005,1,2024-06-13,0.0,Credit Card
6767,1170,2016,5,2024-08-14,0.0,Cash
6768,1381,2035,2,2023-08-03,0.0,Cod
6769,1172,2103,5,2024-11-13,0.1,Credit Card
6770,1150,2112,3,2024-04-29,0.2,Credit Card
6771,1452,2098,1,2023-11-25,0.1,Cash
6772,1349,2080,3,2023-09-12,0.1,Cash
6773,1389,2104,1,2024-01-22,0.2,Credit Card
6774,1439,2001,5,2023-05-06,0.1,Credit Card
6775,1121,2076,4,2024-08-06,0.05,Credit Card
6776,1493,2051,2,2024-07-03,0.05,Cod
6777,1107,2065,5,2023-11-20,0.2,Credit Card
6778,1003,2051,1,2023-07-23,0.05,Credit Card
6779,1092,2091,1,2023-06-21,0.05,Credit Card
6780,1406,2042,1,2023-08-05,0.05,Cash
6781,1005,2089,1,2023-09-02,0.1,Credit Card
6782,1287,2021,2,2023-12-02,0.05,Cod
6783,1105,2110,3,2024-12-03,0.0,Credit Card
6784,1145,2106,4,2023-10-25,0.1,Cash
6785,1270,2054,2,2023-07-01,0.1,Cod
6786,1423,2066,1,2023-11-30,0.1,Cod
6787,1377,2098,2,2024-05-25,0.1,Credit Card
6788,1095,2059,5,2024-01-18,0.1,Cod
6789,1456,2057,1,2024-12-17,0.05,Credit Card
6790,1228,2011,4,2023-07-18,0.05,Credit Card
6791,1201,2087,1,2023-11-28,0.05,Credit Card
6792,1211,2068,4,2023-06-14,0.1,Credit Card
6793,1005,2083,4,2023-08-30,0.1,Cod
6794,1111,2102,3,2024-10-03,0.0,Cash
6795,1375,2038,3,2023-08-15,0.2,Credit Card
6796,1378,2012,2,2024-09-25,0.05,Credit Card
6797,1446,2040,2,2024-07-09,0.2,Cod
6798,1322,2056,4,2024-03-26,0.1,Cash
6799,1105,2052,1,2023-07-15,0.1,Cod
6800,1138,2108,5,2023-07-23,0.1,Credit Card
6801,1298,2011,5,2024-04-02,0.2,Cash
6802,1400,2012,1,2023-09-14,0.0,Cash
6803,1095,2119,1,2024-06-12,0.1,Cash
6804,1387,2073,3,2023-09-29,0.0,Cash
6805,1446,2096,5,2023-01-09,0.0,Cod
6806,1451,2056,4,2023-07-20,0.05,Cash
6807,1336,2039,2,2023-02-28,0.1,Cod
6808,1296,2117,3,2024-01-28,0.1,Cash
6809,1466,2079,5,2024-10-13,0.0,Cash
6810,1388,2044,1,2023-04-29,0.2,Credit Card
6811,1415,2034,5,2024-07-06,0.2,Cod
6812,1213,2002,4,2024-02-03,0.1,Cod
6813,1453,2119,3,2023-11-27,0.1,Credit Card
6814,1290,2004,1,2023-09-24,0.05,Credit Card
6815,1021,2089,4,2024-06-03,0.0,Cod
6816,1192,2010,2,2024-11-25,0.05,Credit Card
6817,1467,2070,3,2024-04-24,0.05,Credit Card
6818,1149,2116,4,2023-05-14,0.05,Credit Card
6819,1367,2055,4,2024-11-23,0.2,Credit Card
6820,1246,2009,1,2023-12-21,0.1,Cod
6821,1266,2105,2,2024-08-06,0.2,Credit Card
6822,1460,2115,4,2024-05-12,0.2,Unknown
6823,1250,2033,3,2024-09-16,0.1,Credit Card
6824,1489,2066,4,2023-04-17,0.2,Cash
6825,1002,2071,5,2023-10-17,0.0,Cash
6826,1392,2030,3,2024-09-20,0.0,Cod
6827,1315,2074,3,2024-09-23,0.2,Cash
6828,1075,2108,4,2023-05-27,0.05,Cod
6829,1086,2070,1,2023-11-23,0.2,Credit Card
6830,1269,2108,3,2024-02-19,0.05,Credit Card
6831,1224,2065,5,2023-07-29,0.2,Cod
6832,1017,2069,1,2023-10-23,0.0,Cash
6833,1112,2040,1,2024-02-02,0.1,Cash
6834,1250,2062,1,2023-04-13,0.0,Cod
6835,1232,2031,3,2024-09-27,0.2,Credit Card
6836,1328,2019,1,2024-05-22,0.1,Unknown
6837,1278,2056,4,2023-07-28,0.05,Credit Card
6838,1201,2097,1,2024-03-03,0.05,Cash
6839,1082,2049,5,2024-01-28,0.2,Credit Card
6840,1124,2079,2,2023-04-19,0.2,Credit Card
6841,1174,2024,5,2023-12-14,0.05,Credit Card
6842,1068,2011,3,2023-02-19,0.1,Credit Card
6843,1046,2070,1,2023-04-15,0.2,Cash
6844,1371,2038,1,2024-02-24,0.2,Credit Card
6845,1255,2016,4,2024-01-08,0.2,Credit Card
6846,1214,2044,1,2023-01-27,0.1,Credit Card
6847,1029,2010,5,2023-09-30,0.1,Cash
6848,1280,2069,3,2024-10-10,0.1,Credit Card
6849,1411,2022,2,2023-12-06,0.2,Cash
6850,1481,2090,1,2023-10-28,0.1,Credit Card
6851,1236,2109,2,2024-04-24,0.05,Cash
6852,1247,2069,1,2024-06-27,0.05,Credit Card
6853,1367,2037,3,2024-07-10,0.1,Cash
6854,1494,2001,5,2023-09-22,0.2,Cash
6855,1024,2085,3,2024-06-25,0.0,Credit Card
6856,1073,2083,2,2024-08-18,0.2,Credit Card
6857,1205,2088,1,2023-06-15,0.05,Cod
6858,1489,2078,2,2023-11-12,0.0,Cod
6859,1493,2112,5,2023-01-01,0.2,Credit Card
6860,1313,2092,3,2023-09-18,0.0,Cod
6861,1093,2071,2,2023-03-04,0.1,Credit Card
6862,1374,2036,2,2024-04-27,0.2,Cod
6863,1126,2048,5,2024-11-06,0.05,Credit Card
6864,1424,2051,1,2023-11-17,0.05,Credit Card
6865,1024,2032,2,2023-07-20,0.0,Cod
6866,1333,2021,5,2023-08-10,0.1,Cod
6867,1354,2113,1,2023-06-01,0.2,Credit Card
6868,1115,2110,1,2024-10-05,0.1,Credit Card
6869,1047,2004,3,2024-09-17,0.1,Unknown
6870,1225,2102,5,2024-04-06,0.0,Credit Card
6871,1265,2017,1,2023-08-05,0.0,Cod
6872,1098,2037,3,2023-07-15,0.2,Credit Card
6873,1458,2117,4,2023-07-21,0.05,Credit Card
6874,1010,2116,5,2024-10-08,0.2,Cod
6875,1084,2036,4,2023-08-22,0.1,Credit Card
6876,1404,2093,1,2023-05-21,0.0,Cash
6877,1213,2114,5,2024-12-08,0.1,Credit Card
6878,1172,2094,3,2024-05-12,0.0,Cod
6879,1390,2063,1,2024-07-08,0.05,Cod
6880,1208,2009,5,2023-02-26,0.1,Credit Card
6881,1447,2078,5,2024-05-18,0.0,Credit Card
6882,1381,2041,4,2023-05-22,0.2,Cash
6883,1063,2047,1,2024-12-22,0.2,Credit Card
6884,1257,2043,3,2024-08-06,0.2,Credit Card
6885,1331,2081,3,2024-06-22,0.1,Credit Card
6886,1120,2086,1,2024-10-01,0.0,Cash
6887,1297,2096,1,2023-04-16,0.0,Unknown
6888,1465,2015,2,2023-06-14,0.0,Credit Card
6889,1053,2053,4,2023-08-03,0.1,Cash
6890,1330,2101,1,2023-03-12,0.0,Cod
6891,1271,2034,1,2024-12-16,0.05,Credit Card
6892,1240,2097,2,2024-10-26,0.1,Cod
6893,1242,2027,2,2024-08-01,0.05,Cod
6894,1017,2001,5,2023-03-31,0.05,Credit Card
6895,1482,2093,3,2023-08-16,0.2,Cod
6896,1186,2012,4,2023-03-20,0.1,Cash
6897,1345,2040,5,2024-08-30,0.0,Credit Card
6898,1143,2079,1,2023-12-15,0.05,Unknown
6899,1261,2058,2,2023-09-03,0.1,Cod
6900,1440,2068,3,2023-09-29,0.0,Credit Card
6901,1363,2118,5,2024-02-07,0.2,Credit Card
6902,1490,2091,3,2024-10-30,0.1,Credit Card
6903,1430,2052,2,2023-04-26,0.1,Credit Card
6904,1238,2102,5,2024-03-10,0.1,Credit Card
6905,1303,2044,5,2024-06-13,0.0,Cod
6906,1297,2019,3,2024-03-17,0.05,Credit Card
6907,1075,2023,2,2023-06-21,0.05,Cod
6908,1187,2060,1,2023-01-16,0.1,Unknown
6909,1332,2090,5,2023-02-25,0.1,Credit Card
6910,1387,2093,1,2024-08-13,0.0,Cash
6911,1486,2057,2,2023-04-13,0.2,Cash
6912,1245,2108,5,2023-10-11,0.1,Credit Card
6913,1129,2026,5,2024-12-05,0.1,Credit Card
6914,1473,2025,1,2024-05-31,0.2,Cod
6915,1314,2006,4,2024-09-09,0.1,Credit Card
6916,1410,2041,1,2023-10-05,0.05,Credit Card
6917,1282,2046,1,2024-09-03,0.1,Credit Card
6918,1078,2052,4,2023-09-26,0.05,Cash
6919,1071,2058,2,2024-02-04,0.0,Cod
6920,1262,2037,2,2024-05-17,0.0,Credit Card
6921,1190,2068,5,2023-03-27,0.05,Credit Card
6922,1366,2086,3,2023-11-16,0.05,Credit Card
6923,1374,2091,3,2023-02-01,0.2,Credit Card
6924,1429,2097,5,2023-12-02,0.05,Credit Card
6925,1062,2052,3,2023-02-20,0.05,Credit Card
6926,1487,2014,1,2023-03-20,0.1,Credit Card
6927,1379,2095,1,2024-11-28,0.2,Cash
6928,1011,2025,4,2023-06-23,0.05,Credit Card
6929,1140,2047,4,2024-09-09,0.05,Credit Card
6930,1253,2094,5,2024-05-15,0.05,Cod
6931,1042,2018,5,2024-07-28,0.1,Credit Card
6932,1016,2008,5,2023-03-17,0.1,Credit Card
6933,1062,2063,1,2023-11-12,0.1,Cod
6934,1252,2092,3,2024-01-08,0.1,Unknown
6935,1464,2053,5,2023-03-22,0.1,Credit Card
6936,1375,2050,5,2024-10-01,0.1,Cash
6937,1291,2038,1,2024-11-25,0.1,Credit Card
6938,1468,2003,1,2024-11-27,0.1,Credit Card
6939,1007,2002,1,2023-03-12,0.2,Cash
6940,1324,2119,3,2024-10-27,0.05,Credit Card
6941,1089,2063,5,2024-10-13,0.1,Credit Card
6942,1207,2028,2,2023-03-12,0.0,Cash
6943,1291,2115,2,2023-02-15,0.2,Credit Card
6944,1283,2010,5,2023-02-16,0.1,Credit Card
6945,1117,2096,5,2024-08-13,0.2,Credit Card
6946,1348,2101,5,2024-02-26,0.2,Credit Card
6947,1174,2057,5,2023-05-29,0.0,Credit Card
6948,1075,2074,3,2023-05-10,0.0,Credit Card
6949,1100,2026,2,2024-03-31,0.0,Credit Card
6950,1413,2096,4,2024-09-30,0.05,Credit Card
6951,1150,2020,2,2024-09-22,0.2,Credit Card
6952,1399,2038,2,2024-05-19,0.1,Cod
6953,1269,2094,1,2023-09-01,0.0,Credit Card
6954,1457,2101,5,2024-04-18,0.0,Credit Card
6955,1070,2045,5,2024-01-17,0.1,Credit Card
6956,1492,2065,5,2023-04-13,0.2,Cash
6957,1179,2090,1,2024-05-03,0.2,Credit Card
6958,1123,2035,3,2023-02-06,0.1,Credit Card
6959,1380,2074,3,2024-10-15,0.05,Credit Card
6960,1292,2110,4,2024-07-02,0.05,Cod
6961,1284,2081,3,2024-06-03,0.0,Cash
6962,1194,2064,3,2023-11-29,0.05,Credit Card
6963,1398,2062,5,2024-02-01,0.1,Cod
6964,1227,2098,2,2023-10-23,0.05,Credit Card
6965,1430,2034,3,2023-04-17,0.1,Cash
6966,1429,2030,3,2024-06-13,0.0,Cash
6967,1435,2027,1,2023-03-24,0.2,Credit Card
6968,1274,2102,4,2023-10-15,0.1,Credit Card
6969,1460,2000,1,2024-12-06,0.2,Cash
6970,1105,2024,5,2024-04-05,0.0,Cod
6971,1020,2042,2,2023-08-03,0.1,Credit Card
6972,1063,2101,4,2023-10-08,0.1,Credit Card
6973,1164,2083,1,2024-04-03,0.05,Credit Card
6974,1026,2066,3,2023-12-10,0.1,Cash
6975,1310,2062,3,2023-07-13,0.1,Cash
6976,1499,2050,4,2023-06-07,0.2,Cash
6977,1284,2001,3,2024-04-09,0.1,Cod
6978,1147,2081,1,2023-04-14,0.1,Credit Card
6979,1280,2107,1,2023-02-03,0.0,Cash
6980,1325,2063,3,2023-04-12,0.1,Credit Card
6981,1318,2073,3,2024-09-30,0.05,Credit Card
6982,1163,2068,5,2024-12-26,0.1,Credit Card
6983,1385,2008,2,2023-11-21,0.1,Credit Card
6984,1405,2001,4,2024-11-21,0.05,Credit Card
6985,1223,2033,1,2024-08-14,0.0,Cod
6986,1271,2059,4,2023-05-21,0.1,Cod
6987,1145,2101,5,2024-04-18,0.05,Credit Card
6988,1452,2060,1,2023-01-31,0.2,Credit Card
6989,1437,2030,5,2023-03-04,0.2,Credit Card
6990,1355,2009,5,2024-07-13,0.05,Credit Card
6991,1029,2113,3,2023-03-28,0.0,Unknown
6992,1044,2075,4,2023-10-31,0.05,Cash
6993,1274,2035,4,2023-03-02,0.0,Cash
6994,1470,2117,3,2024-01-31,0.2,Credit Card
6995,1033,2084,4,2023-11-30,0.1,Credit Card
6996,1140,2048,3,2024-02-15,0.05,Credit Card
6997,1426,2110,1,2023-10-11,0.1,Cod
6998,1317,2069,5,2024-04-10,0.1,Cash
6999,1373,2111,5,2023-03-21,0.2,Credit Card
7000,1220,2048,4,2024-11-22,0.05,Cash
7001,1355,2002,2,2023-03-18,0.1,Credit Card
7002,1021,2073,5,2024-06-23,0.1,Credit Card
7003,1179,2004,3,2023-12-27,0.05,Credit Card
7004,1435,2109,2,2023-03-18,0.2,Credit Card
7005,1366,2089,2,2024-05-23,0.1,Credit Card
7006,1419,2060,5,2023-06-13,0.1,Unknown
7007,1328,2084,5,2023-01-09,0.2,Cod
7008,1230,2108,5,2023-06-24,0.0,Cod
7009,1498,2089,3,2024-04-06,0.1,Credit Card
7010,1402,2101,2,2023-11-03,0.0,Cod
7011,1037,2107,4,2024-08-10,0.1,Cash
7012,1069,2025,3,2023-09-02,0.2,Credit Card
7013,1115,2071,1,2023-05-02,0.1,Credit Card
7014,1238,2004,5,2023-07-04,0.05,Credit Card
7015,1334,2014,2,2023-02-01,0.1,Cash
7016,1440,2015,3,2024-07-22,0.05,Credit Card
7017,1147,2000,1,2023-11-06,0.0,Cash
7018,1008,2015,3,2024-01-07,0.05,Credit Card
7019,1287,2036,3,2024-10-17,0.1,Credit Card
7020,1387,2002,4,2024-08-18,0.05,Credit Card
7021,1049,2051,4,2023-02-25,0.2,Cod
7022,1337,2046,3,2023-09-30,0.0,Credit Card
7023,1004,2094,1,2024-04-08,0.2,Cash
7024,1403,2012,2,2024-11-08,0.2,Credit Card
7025,1342,2119,2,2024-03-31,0.2,Unknown
7026,1125,2079,5,2024-10-31,0.2,Credit Card
7027,1074,2054,5,2023-09-06,0.05,Credit Card
7028,1164,2106,2,2024-11-28,0.2,Credit Card
7029,1277,2020,3,2023-03-19,0.05,Credit Card
7030,1441,2065,3,2024-06-17,0.2,Unknown
7031,1323,2053,4,2023-04-18,0.1,Credit Card
7032,1476,2026,4,2023-09-30,0.2,Credit Card
7033,1299,2037,5,2023-01-15,0.1,Credit Card
7034,1289,2089,2,2024-01-05,0.05,Credit Card
7035,1076,2057,3,2023-10-31,0.0,Cod
7036,1297,2061,2,2024-11-02,0.05,Credit Card
7037,1136,2101,1,2023-07-24,0.0,Credit Card
7038,1105,2045,2,2023-04-23,0.0,Credit Card
7039,1094,2088,1,2024-11-10,0.2,Cod
7040,1134,2010,4,2023-09-10,0.0,Credit Card
7041,1067,2071,4,2024-03-16,0.05,Credit Card
7042,1146,2007,5,2023-07-05,0.2,Cash
7043,1489,2096,2,2023-08-15,0.0,Cod
7044,1477,2116,2,2024-06-11,0.05,Credit Card
7045,1158,2070,1,2024-10-29,0.1,Cash
7046,1383,2063,4,2023-12-20,0.0,Cash
7047,1162,2101,1,2024-09-14,0.2,Credit Card
7048,1440,2020,4,2023-01-01,0.2,Credit Card
7049,1340,2071,1,2024-07-06,0.05,Credit Card
